(241 of 1654) FJ554203_uncultured_... 865 bp.	ITS1	ITS2			ITS1: 362-524	ITS2: 683-827	
(242 of 1654) FJ554202_uncultured_... 860 bp.	ITS1	ITS2			ITS1: 361-517	ITS2: 676-822	
(243 of 1654) FJ554201_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 361-585	ITS2: 745-942	
(244 of 1654) FJ554200_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(245 of 1654) FJ554197_uncultured_... 907 bp.	ITS1	ITS2			ITS1: 363-531	ITS2: 691-869	
(246 of 1654) FJ554196_uncultured_... 867 bp.	ITS1	ITS2			ITS1: 361-520	ITS2: 679-829	
(247 of 1654) FJ554195_uncultured_... 947 bp.	ITS1	ITS2			ITS1: 364-535	ITS2: 694-909	
(248 of 1654) FJ554194_uncultured_... 907 bp.	ITS1	ITS2			ITS1: 363-524	ITS2: 683-869	
(249 of 1654) FJ554193_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(250 of 1654) FJ554192_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(251 of 1654) FJ554190_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(252 of 1654) FJ554189_uncultured_... 1288 bp.	ITS1	ITS2			ITS1: 782-944	ITS2: 1103-1250	
(253 of 1654) FJ554188_uncultured_... 839 bp.	ITS1	ITS2			ITS1: 362-495	ITS2: 654-801	
(254 of 1654) FJ554187_uncultured_... 957 bp.	ITS1	ITS2			ITS1: 362-523	ITS2: 682-919	
(255 of 1654) FJ554185_uncultured_... 926 bp.	ITS1	ITS2			ITS1: 364-520	ITS2: 679-888	
(256 of 1654) FJ554184_uncultured_... 1050 bp.	ITS1	ITS2			ITS1: 539-705	ITS2: 864-1011	
(257 of 1654) FJ554183_uncultured_... 904 bp.	ITS1	ITS2			ITS1: 361-534	ITS2: 694-866	
(258 of 1654) FJ554182_uncultured_... 983 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-945	
(259 of 1654) FJ554181_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 365-555	ITS2: 715-898	
(260 of 1654) FJ554180_uncultured_... 848 bp.	ITS1	ITS2			ITS1: 362-505	ITS2: 664-810	
(261 of 1654) FJ554179_uncultured_... 914 bp.	ITS1	ITS2			ITS1: 362-543	ITS2: 701-876	
(262 of 1654) FJ554178_uncultured_... 1034 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-997	
(263 of 1654) FJ554177_uncultured_... 924 bp.	ITS1	ITS2			ITS1: 363-561	ITS2: 721-886	
(264 of 1654) FJ554176_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(265 of 1654) FJ554175_uncultured_... 1036 bp.	ITS1	ITS2			ITS1: 363-584	ITS2: 744-998	
(266 of 1654) FJ554174_uncultured_... 934 bp.	ITS1	ITS2			ITS1: 362-530	ITS2: 689-896	
(267 of 1654) FJ554173_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 364-555	ITS2: 715-903	
(268 of 1654) FJ554172_uncultured_... 911 bp.	ITS1	ITS2			ITS1: 362-526	ITS2: 685-873	
(269 of 1654) FJ554171_uncultured_... 949 bp.	ITS1	ITS2			ITS1: 361-531	ITS2: 690-911	
(270 of 1654) FJ554170_uncultured_... 949 bp.	ITS1	ITS2			ITS1: 361-531	ITS2: 690-911	
(271 of 1654) FJ554169_uncultured_... 1022 bp.	ITS1	ITS2			ITS1: 362-608	ITS2: 767-984	
(272 of 1654) FJ554168_uncultured_... 937 bp.	ITS1	ITS2			ITS1: 364-592	ITS2: 751-899	
(273 of 1654) FJ554167_uncultured_... 943 bp.	ITS1	ITS2			ITS1: 364-550	ITS2: 710-905	
(274 of 1654) FJ554166_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(275 of 1654) FJ554165_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-904	
(276 of 1654) FJ554164_uncultured_... 1067 bp.	ITS1	ITS2			ITS1: 362-643	ITS2: 802-1029	
(277 of 1654) FJ554163_uncultured_... 951 bp.	ITS1	ITS2			ITS1: 362-569	ITS2: 728-913	
(278 of 1654) FJ554162_uncultured_... 1107 bp.	ITS1	ITS2			ITS1: 580-753	ITS2: 912-1069	
(279 of 1654) FJ554161_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(280 of 1654) FJ554160_uncultured_... 951 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-913	
(281 of 1654) FJ554159_uncultured_... 955 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 700-917	
(282 of 1654) FJ554158_uncultured_... 900 bp.	ITS1	ITS2			ITS1: 360-476	ITS2: 636-862	
(283 of 1654) FJ554157_uncultured_... 879 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-841	
(284 of 1654) FJ554156_uncultured_... 831 bp.	ITS1	ITS2			ITS1: 362-495	ITS2: 654-793	
(285 of 1654) FJ554155_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 363-528	ITS2: 687-898	
(286 of 1654) FJ554154_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-942	
(287 of 1654) FJ554153_uncultured_... 918 bp.	ITS1	ITS2			ITS1: 363-525	ITS2: 684-880	
(288 of 1654) FJ554152_uncultured_... 866 bp.	ITS1	ITS2			ITS1: 361-521	ITS2: 680-828	
(289 of 1654) FJ554151_uncultured_... 937 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-899	
(290 of 1654) FJ554150_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(291 of 1654) FJ554149_uncultured_... 923 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-885	
(292 of 1654) FJ554148_uncultured_... 995 bp.	ITS1	ITS2			ITS1: 362-596	ITS2: 755-957	
(293 of 1654) FJ554147_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-529	ITS2: 689-867	
(294 of 1654) FJ554146_uncultured_... 1016 bp.	ITS1	ITS2			ITS1: 362-614	ITS2: 773-979	
(295 of 1654) FJ554145_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-898	
(296 of 1654) FJ554144_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 362-560	ITS2: 720-939	
(297 of 1654) FJ554143_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-529	ITS2: 689-867	
(298 of 1654) FJ554142_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-826	
(299 of 1654) FJ554141_uncultured_... 886 bp.	ITS1	ITS2			ITS1: 362-532	ITS2: 691-848	
(300 of 1654) FJ554140_uncultured_... 959 bp.	ITS1	ITS2			ITS1: 364-543	ITS2: 703-921	
(301 of 1654) FJ554139_uncultured_... 933 bp.	ITS1	ITS2			ITS1: 361-532	ITS2: 691-895	
(302 of 1654) FJ554138_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-904	
(303 of 1654) FJ554137_uncultured_... 953 bp.	ITS1	ITS2			ITS1: 364-558	ITS2: 717-915	
(304 of 1654) FJ554136_uncultured_... 950 bp.	ITS1	ITS2			ITS1: 361-555	ITS2: 714-912	
(305 of 1654) FJ554134_uncultured_... 914 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 720-876	
(306 of 1654) FJ554133_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(307 of 1654) FJ554132_uncultured_... 938 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-900	
(308 of 1654) FJ554131_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 362-558	ITS2: 718-914	
(309 of 1654) FJ554130_uncultured_... 1008 bp.	ITS1	ITS2			ITS1: 539-672	ITS2: 831-970	
(310 of 1654) FJ554128_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-904	
(311 of 1654) FJ554127_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(312 of 1654) FJ554126_uncultured_... 866 bp.	ITS1	ITS2			ITS1: 362-522	ITS2: 681-828	
(313 of 1654) FJ554125_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(314 of 1654) FJ554124_uncultured_... 902 bp.	ITS1	ITS2			ITS1: 360-477	ITS2: 637-864	
(315 of 1654) FJ554123_uncultured_... 939 bp.	ITS1	ITS2			ITS1: 364-554	ITS2: 714-901	
(316 of 1654) FJ554122_uncultured_... 932 bp.	ITS1	ITS2			ITS1: 361-546	ITS2: 706-894	
(317 of 1654) FJ554121_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(318 of 1654) FJ554120_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-904	
(319 of 1654) FJ554119_uncultured_... 875 bp.	ITS1	ITS2			ITS1: 361-533	ITS2: 692-837	
(320 of 1654) FJ554118_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-881	
(321 of 1654) FJ554117_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(322 of 1654) FJ554116_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-526	ITS2: 685-825	
(323 of 1654) FJ554115_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 362-548	ITS2: 708-904	
(324 of 1654) FJ554114_uncultured_... 995 bp.	ITS1	ITS2			ITS1: 362-581	ITS2: 740-957	
(325 of 1654) FJ554113_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(326 of 1654) FJ554112_uncultured_... 1025 bp.	ITS1	ITS2			ITS1: 363-580	ITS2: 739-987	
(327 of 1654) FJ554111_uncultured_... 943 bp.	ITS1	ITS2			ITS1: 364-550	ITS2: 710-905	
(328 of 1654) FJ554110_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-519	ITS2: 678-825	
(329 of 1654) FJ554109_uncultured_... 869 bp.	ITS1	ITS2			ITS1: 362-478	ITS2: 637-831	
(330 of 1654) FJ554107_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 361-520	ITS2: 679-825	
(331 of 1654) FJ554106_uncultured_... 866 bp.	ITS1	ITS2			ITS1: 360-521	ITS2: 680-828	
(332 of 1654) FJ554105_uncultured_... 955 bp.	ITS1	ITS2			ITS1: 364-535	ITS2: 696-917	
(333 of 1654) FJ554104_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 362-577	ITS2: 736-881	
(334 of 1654) FJ554103_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-529	ITS2: 689-867	
(335 of 1654) FJ554102_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(336 of 1654) FJ554101_uncultured_... 1003 bp.	ITS1	ITS2			ITS1: 363-569	ITS2: 729-965	
(337 of 1654) FJ554100_uncultured_... 835 bp.	ITS1	ITS2			ITS1: 348-464	ITS2: 615-797	
(338 of 1654) FJ554099_uncultured_... 1349 bp.	ITS1	ITS2			ITS1: 850-1006	ITS2: 1165-1311	
(339 of 1654) FJ554098_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(340 of 1654) FJ554097_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 361-520	ITS2: 679-868	
(341 of 1654) FJ554096_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(342 of 1654) FJ554095_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(343 of 1654) FJ554094_uncultured_... 1046 bp.	ITS1	ITS2			ITS1: 363-629	ITS2: 788-1008	
(344 of 1654) FJ554093_uncultured_... 937 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-899	
(345 of 1654) FJ554092_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(346 of 1654) FJ554091_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 364-555	ITS2: 715-903	
(347 of 1654) FJ554090_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-942	
(348 of 1654) FJ554089_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 364-508	ITS2: 667-903	
(349 of 1654) FJ554088_uncultured_... 850 bp.	ITS1	ITS2			ITS1: 362-507	ITS2: 666-812	
(350 of 1654) FJ554087_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 362-558	ITS2: 718-914	
(351 of 1654) FJ554086_uncultured_... 956 bp.	ITS1	ITS2			ITS1: 362-524	ITS2: 683-918	
(352 of 1654) FJ554085_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-942	
(353 of 1654) FJ554084_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(354 of 1654) FJ554083_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(355 of 1654) FJ554082_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-826	
(356 of 1654) FJ554081_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(357 of 1654) FJ554080_uncultured_... 913 bp.	ITS1	ITS2			ITS1: 362-556	ITS2: 715-875	
(358 of 1654) FJ554078_uncultured_... 1000 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-962	
(359 of 1654) FJ554077_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(360 of 1654) FJ554076_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 362-572	ITS2: 731-914	
(361 of 1654) FJ554075_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(362 of 1654) FJ554074_uncultured_... 812 bp.	ITS1	ITS2			ITS1: 362-461	ITS2: 620-774	
(363 of 1654) FJ554073_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(364 of 1654) FJ554072_uncultured_... 922 bp.	ITS1	ITS2			ITS1: 364-521	ITS2: 680-884	
(365 of 1654) FJ554071_uncultured_... 1059 bp.	ITS1	ITS2			ITS1: 362-625	ITS2: 784-1021	
(366 of 1654) FJ554070_uncultured_... 869 bp.	ITS1	ITS2			ITS1: 362-524	ITS2: 683-831	
(367 of 1654) FJ554069_uncultured_... 862 bp.	ITS1	ITS2			ITS1: 362-513	ITS2: 672-824	
(368 of 1654) FJ554068_uncultured_... 943 bp.	ITS1	ITS2			ITS1: 364-550	ITS2: 710-905	
(369 of 1654) FJ554067_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 363-531	ITS2: 691-870	
(370 of 1654) FJ554066_uncultured_... 844 bp.	ITS1	ITS2			ITS1: 364-468	ITS2: 627-806	
(371 of 1654) FJ554065_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(372 of 1654) FJ554064_uncultured_... 946 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-908	
(373 of 1654) FJ554062_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 364-536	ITS2: 695-903	
(374 of 1654) FJ554061_uncultured_... 867 bp.	ITS1	ITS2			ITS1: 362-529	ITS2: 688-829	
(375 of 1654) FJ554060_Uncultured_... 846 bp.	ITS1	ITS2			ITS1: 364-501	ITS2: 660-808	
(376 of 1654) FJ554059_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-942	
(377 of 1654) FJ554058_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-881	
(378 of 1654) FJ554057_uncultured_... 936 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-898	
(379 of 1654) FJ554056_uncultured_... 1054 bp.	ITS1	ITS2			ITS1: 362-628	ITS2: 788-1016	
(380 of 1654) FJ554055_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 362-560	ITS2: 720-939	
(381 of 1654) FJ554054_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(382 of 1654) FJ554053_uncultured_... 939 bp.	ITS1	ITS2			ITS1: 364-553	ITS2: 713-901	
(383 of 1654) FJ554052_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 363-531	ITS2: 691-870	
(384 of 1654) FJ554051_uncultured_... 928 bp.	ITS1	ITS2			ITS1: 362-532	ITS2: 691-890	
(385 of 1654) FJ554050_uncultured_... 915 bp.	ITS1	ITS2			ITS1: 362-521	ITS2: 680-877	
(386 of 1654) FJ554049_uncultured_... 908 bp.	ITS1	ITS2			ITS1: 364-551	ITS2: 710-870	
(387 of 1654) FJ554048_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-872	
(388 of 1654) FJ554046_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 362-548	ITS2: 708-904	
(389 of 1654) FJ554045_uncultured_... 952 bp.	ITS1	ITS2			ITS1: 362-558	ITS2: 718-914	
(390 of 1654) FJ554044_uncultured_... 893 bp.	ITS1	ITS2			ITS1: 362-540	ITS2: 699-855	
(391 of 1654) FJ554043_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(392 of 1654) FJ554042_uncultured_... 859 bp.	ITS1	ITS2			ITS1: 361-518	ITS2: 677-821	
(393 of 1654) FJ554041_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(394 of 1654) FJ554040_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(395 of 1654) FJ554039_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 362-590	ITS2: 749-960	
(396 of 1654) FJ554038_uncultured_... 866 bp.	ITS1	ITS2			ITS1: 362-514	ITS2: 673-828	
(397 of 1654) FJ554037_uncultured_... 872 bp.	ITS1	ITS2			ITS1: 360-509	ITS2: 668-834	
(398 of 1654) FJ554036_uncultured_... 845 bp.	ITS1	ITS2			ITS1: 362-504	ITS2: 663-807	
(399 of 1654) FJ554035_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 359-553	ITS2: 712-872	
(400 of 1654) FJ554034_uncultured_... 1058 bp.	ITS1	ITS2			ITS1: 361-624	ITS2: 783-1020	
(401 of 1654) FJ554033_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(402 of 1654) FJ554032_uncultured_... 868 bp.	ITS1	ITS2			ITS1: 361-523	ITS2: 682-830	
(403 of 1654) FJ554031_uncultured_... 924 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-886	
(404 of 1654) FJ554030_uncultured_... 951 bp.	ITS1	ITS2			ITS1: 362-569	ITS2: 728-913	
(405 of 1654) FJ554029_uncultured_... 852 bp.	ITS1	ITS2			ITS1: 362-500	ITS2: 659-814	
(406 of 1654) FJ554028_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(407 of 1654) FJ554026_uncultured_... 1199 bp.	ITS1	ITS2			ITS1: 699-859	ITS2: 1018-1161	
(408 of 1654) FJ554025_uncultured_... 874 bp.	ITS1	ITS2			ITS1: 362-529	ITS2: 688-836	
(409 of 1654) FJ554024_uncultured_... 999 bp.	ITS1	ITS2			ITS1: 363-582	ITS2: 741-961	
(410 of 1654) FJ554023_uncultured_... 1255 bp.	ITS1	ITS2			ITS1: 757-911	ITS2: 1070-1217	
(411 of 1654) FJ554022_uncultured_... 862 bp.	ITS1	ITS2			ITS1: 362-519	ITS2: 678-824	
(412 of 1654) FJ554021_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(413 of 1654) FJ554020_uncultured_... 993 bp.	ITS1	ITS2			ITS1: 362-621	ITS2: 780-955	
(414 of 1654) FJ554019_uncultured_... 981 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-943	
(415 of 1654) FJ554018_uncultured_... 904 bp.	ITS1	ITS2			ITS1: 363-480	ITS2: 640-866	
(416 of 1654) FJ554017_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(417 of 1654) FJ554016_uncultured_... 954 bp.	ITS1	ITS2			ITS1: 363-559	ITS2: 719-916	
(418 of 1654) FJ554014_uncultured_... 941 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-903	
(419 of 1654) FJ554013_uncultured_... 895 bp.	ITS1	ITS2			ITS1: 361-552	ITS2: 711-857	
(420 of 1654) FJ554012_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(421 of 1654) FJ554011_uncultured_... 931 bp.	ITS1	ITS2			ITS1: 363-545	ITS2: 705-893	
(422 of 1654) FJ554010_uncultured_... 935 bp.	ITS1	ITS2			ITS1: 364-549	ITS2: 709-897	
(423 of 1654) FJ554009_uncultured_... 938 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-900	
(424 of 1654) FJ554008_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-939	
(425 of 1654) FJ554007_uncultured_... 910 bp.	ITS1	ITS2			ITS1: 363-527	ITS2: 686-872	
(426 of 1654) FJ554006_uncultured_... 863 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-825	
(427 of 1654) FJ554005_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(428 of 1654) FJ554004_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(429 of 1654) FJ554003_uncultured_... 879 bp.	ITS1	ITS2			ITS1: 362-513	ITS2: 672-841	
(430 of 1654) FJ554002_uncultured_... 1220 bp.	ITS1	ITS2			ITS1: 717-876	ITS2: 1035-1182	
(431 of 1654) FJ554001_uncultured_... 924 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-886	
(432 of 1654) FJ554000_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-561	ITS2: 721-942	
(433 of 1654) FJ553999_uncultured_... 1019 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 761-981	
(434 of 1654) FJ553998_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(435 of 1654) FJ553997_uncultured_... 907 bp.	ITS1	ITS2			ITS1: 360-524	ITS2: 683-869	
(436 of 1654) FJ553996_uncultured_... 1025 bp.	ITS1	ITS2			ITS1: 363-580	ITS2: 739-987	
(437 of 1654) FJ553995_uncultured_... 930 bp.	ITS1	ITS2			ITS1: 363-544	ITS2: 704-892	
(438 of 1654) FJ553994_uncultured_... 972 bp.	ITS1	ITS2			ITS1: 362-557	ITS2: 717-934	
(439 of 1654) FJ553992_uncultured_... 788 bp.	ITS1	ITS2			ITS1: 362-465	ITS2: 624-750	
(440 of 1654) FJ553990_uncultured_... 1059 bp.	ITS1	ITS2			ITS1: 362-625	ITS2: 784-1021	
(441 of 1654) FJ553989_uncultured_... 998 bp.	ITS1	ITS2			ITS1: 363-555	ITS2: 714-960	
(442 of 1654) FJ553988_uncultured_... 909 bp.	ITS1	ITS2			ITS1: 362-526	ITS2: 685-871	
(443 of 1654) FJ553987_uncultured_... 1059 bp.	ITS1	ITS2			ITS1: 362-625	ITS2: 784-1021	
(444 of 1654) FJ553986_uncultured_... 980 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 722-942	
(445 of 1654) FJ553985_uncultured_... 900 bp.	ITS1	ITS2			ITS1: 360-475	ITS2: 635-862	
(446 of 1654) FJ553984_uncultured_... 868 bp.	ITS1	ITS2			ITS1: 363-530	ITS2: 689-830	
(447 of 1654) FJ553983_uncultured_... 901 bp.	ITS1	ITS2			ITS1: 360-476	ITS2: 636-863	
(448 of 1654) FJ553982_uncultured_... 1045 bp.	ITS1	ITS2			ITS1: 362-628	ITS2: 787-1007	
(449 of 1654) FJ553981_uncultured_... 953 bp.	ITS1	ITS2			ITS1: 362-517	ITS2: 676-915	
(450 of 1654) FJ553980_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(451 of 1654) FJ553979_uncultured_... 966 bp.	ITS1	ITS2			ITS1: 362-534	ITS2: 693-928	
(452 of 1654) FJ553978_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(453 of 1654) FJ553977_uncultured_... 887 bp.	ITS1	ITS2			ITS1: 362-533	ITS2: 692-849	
(454 of 1654) FJ553976_uncultured_... 904 bp.	ITS1	ITS2			ITS1: 363-524	ITS2: 683-866	
(455 of 1654) FJ553975_uncultured_... 1005 bp.	ITS1	ITS2			ITS1: 363-601	ITS2: 760-967	
(456 of 1654) FJ553974_uncultured_... 1002 bp.	ITS1	ITS2			ITS1: 363-566	ITS2: 726-964	
(457 of 1654) FJ553973_uncultured_... 942 bp.	ITS1	ITS2			ITS1: 362-548	ITS2: 708-904	
(458 of 1654) FJ553972_uncultured_... 926 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 699-888	
(459 of 1654) FJ553971_uncultured_... 893 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-855	
(460 of 1654) FJ553970_uncultured_... 919 bp.	ITS1	ITS2			ITS1: 363-539	ITS2: 698-881	
(461 of 1654) FJ553969_uncultured_... 896 bp.	ITS1	ITS2			ITS1: 362-555	ITS2: 714-858	
(462 of 1654) FJ553968_uncultured_... 1016 bp.	ITS1	ITS2			ITS1: 362-614	ITS2: 773-979	
(463 of 1654) FJ553967_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-1022	
(464 of 1654) FJ553966_uncultured_... 905 bp.	ITS1	ITS2			ITS1: 363-529	ITS2: 689-867	
(465 of 1654) FJ553965_uncultured_... 887 bp.	ITS1	ITS2			ITS1: 362-533	ITS2: 692-849	
(466 of 1654) FJ553963_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 362-560	ITS2: 720-939	
(467 of 1654) FJ553962_uncultured_... 926 bp.	ITS1	ITS2			ITS1: 364-520	ITS2: 679-888	
(468 of 1654) FJ553961_uncultured_... 937 bp.	ITS1	ITS2			ITS1: 363-551	ITS2: 710-899	
(469 of 1654) FJ553960_uncultured_... 1201 bp.	ITS1	ITS2			ITS1: 698-860	ITS2: 1019-1163	
(470 of 1654) FJ553959_uncultured_... 940 bp.	ITS1	ITS2			ITS1: 364-554	ITS2: 714-902	
(471 of 1654) FJ553958_uncultured_... 1059 bp.	ITS1	ITS2			ITS1: 362-625	ITS2: 784-1021	
(472 of 1654) FJ553957_uncultured_... 977 bp.	ITS1	ITS2			ITS1: 362-585	ITS2: 744-939	
(473 of 1654) FJ553956_uncultured_... 864 bp.	ITS1	ITS2			ITS1: 362-520	ITS2: 679-826	
(474 of 1654) FJ553955_uncultured_... 906 bp.	ITS1	ITS2			ITS1: 362-549	ITS2: 708-868	
(475 of 1654) FJ553953_uncultured_... 1060 bp.	ITS1	ITS2			ITS1: 362-626	ITS2: 785-1022	
(476 of 1654) FJ553952_uncultured_... 918 bp.	ITS1	ITS2			ITS1: 363-525	ITS2: 684-880	
(477 of 1654) FJ553951_uncultured_... 851 bp.	ITS1	ITS2			ITS1: 362-511	ITS2: 670-813	
(478 of 1654) FJ553950_uncultured_... 988 bp.	ITS1	ITS2			ITS1: 362-562	ITS2: 721-950	
(479 of 1654) FJ553949_uncultured_... 976 bp.	ITS1	ITS2			ITS1: 362-582	ITS2: 741-938	
(480 of 1654) FJ553948_uncultured_... 1029 bp.	ITS1	ITS2			ITS1: 367-584	ITS2: 743-991	
